ord_id,ord_number,cust_id,prd_key,qty,unit_price,order_date,ship_date,due_date,channel,status
2633,ORD00002633,483,PRD-0009,3,1010,2021-05-23 10:25:40,2021-05-26 10:25:40,2021-06-08 10:25:40,Phone,Returned
2634,ORD00002634,460,PRD-0030,3,476,2023-12-03 09:14:30,2023-12-05 09:14:30,2023-12-17 09:14:30,Phone,Cancelled
2635,ORD00002635,726,PRD-0015,2,1830,2025-07-12 17:50:26,2025-07-14 17:50:26,2025-07-24 17:50:26,Web,Pending
2636,ORD00002636,692,PRD-0029,4,1287,2024-12-08 05:20:15,2024-12-09 05:20:15,2024-12-12 05:20:15,Store,Pending
2637,ORD00002637,467,PRD-0024,4,1727,2022-04-25 10:59:57,2022-04-26 10:59:57,2022-05-03 10:59:57,Store,Pending
2638,ORD00002638,188,PRD-0020,1,516,2024-08-24 05:10:06,2024-08-27 05:10:06,2024-08-30 05:10:06,Phone,Cancelled
2639,ORD00002639,669,PRD-0026,2,1807,2024-08-12 15:16:50,2024-08-14 15:16:50,2024-08-20 15:16:50,Phone,Pending
2640,ORD00002640,657,PRD-0029,4,1985,2021-02-26 10:12:43,2021-03-02 10:12:43,2021-03-13 10:12:43,Store,Returned
2641,ORD00002641,742,PRD-0022,1,1424,2023-02-09 18:58:33,2023-02-10 18:58:33,2023-02-23 18:58:33,Phone,Cancelled
2642,ORD00002642,598,PRD-0027,1,1200,2025-07-12 07:21:36,2025-07-14 07:21:36,2025-07-27 07:21:36,Store,Returned
2643,ORD00002643,688,PRD-0019,4,714,2021-01-15 12:55:03,2021-01-17 12:55:03,2021-01-30 12:55:03,Web,Delivered
2644,ORD00002644,622,PRD-0022,1,915,2025-10-27 04:26:02,2025-10-28 04:26:02,2025-11-09 04:26:02,Phone,Pending
2645,ORD00002645,49,PRD-0025,2,1859,2020-05-01 03:47:57,2020-05-03 03:47:57,2020-05-12 03:47:57,Web,Pending
2646,ORD00002646,426,PRD-0003,2,1410,2021-07-26 06:19:04,2021-07-29 06:19:04,2021-08-10 06:19:04,Phone,Delivered
2647,ORD00002647,170,PRD-0020,1,310,2024-03-11 02:12:22,2024-03-12 02:12:22,2024-03-25 02:12:22,Phone,Returned
2648,ORD00002648,630,PRD-0017,2,1518,2025-12-24 05:53:01,2025-12-25 05:53:01,2025-12-28 05:53:01,Phone,Pending
2649,ORD00002649,267,PRD-0017,2,1327,2023-08-21 10:59:00,2023-08-22 10:59:00,2023-08-29 10:59:00,Web,Pending
2650,ORD00002650,239,PRD-0017,4,1091,2020-07-14 05:10:23,2020-07-16 05:10:23,2020-07-29 05:10:23,Web,Pending
2651,ORD00002651,455,PRD-0007,4,993,2022-11-11 01:27:39,2022-11-13 01:27:39,2022-11-24 01:27:39,Phone,Delivered
2652,ORD00002652,123,PRD-0006,4,1688,2023-05-23 13:15:00,2023-05-24 13:15:00,2023-05-28 13:15:00,Store,Delivered
2653,ORD00002653,128,PRD-0026,2,1525,2020-12-19 22:50:02,2020-12-22 22:50:02,2020-12-25 22:50:02,Web,Delivered
2654,ORD00002654,582,PRD-0024,2,1255,2022-12-13 03:21:18,2022-12-15 03:21:18,2022-12-19 03:21:18,Web,Returned
2655,ORD00002655,736,PRD-0015,3,726,2024-05-12 02:51:47,2024-05-13 02:51:47,2024-05-22 02:51:47,Web,Returned
2656,ORD00002656,357,PRD-0028,1,536,2022-11-25 16:59:33,2022-11-29 16:59:33,2022-12-02 16:59:33,Web,Returned
2657,ORD00002657,27,PRD-0007,4,908,2020-10-04 18:28:53,2020-10-06 18:28:53,2020-10-15 18:28:53,Store,Pending
2658,ORD00002658,245,PRD-0018,3,1897,2023-07-23 01:05:53,2023-07-25 01:05:53,2023-07-30 01:05:53,Phone,Returned
2659,ORD00002659,381,PRD-0004,3,1812,2023-09-19 01:54:55,2023-09-21 01:54:55,2023-09-26 01:54:55,Web,Delivered
2660,ORD00002660,373,PRD-0027,2,616,2023-08-27 05:03:35,2023-08-28 05:03:35,2023-08-31 05:03:35,Web,Returned
2661,ORD00002661,635,PRD-0017,1,399,2021-11-22 05:17:33,2021-11-23 05:17:33,2021-12-06 05:17:33,Store,Pending
2662,ORD00002662,41,PRD-0010,3,1856,2021-07-17 06:12:07,2021-07-20 06:12:07,2021-08-02 06:12:07,Phone,Pending
2663,ORD00002663,742,PRD-0002,2,797,2023-04-09 18:21:28,2023-04-13 18:21:28,2023-04-21 18:21:28,Store,Delivered
2664,ORD00002664,208,PRD-0003,2,454,2022-09-09 17:11:05,2022-09-13 17:11:05,2022-09-25 17:11:05,Store,Returned
2665,ORD00002665,650,PRD-0026,1,319,2023-06-04 05:36:51,2023-06-05 05:36:51,2023-06-14 05:36:51,Store,Returned
2666,ORD00002666,424,PRD-0016,4,447,2021-03-21 19:44:47,2021-03-22 19:44:47,2021-04-01 19:44:47,Store,Delivered
2667,ORD00002667,325,PRD-0017,1,1882,2025-04-16 07:09:41,2025-04-18 07:09:41,2025-04-28 07:09:41,Web,Pending
2668,ORD00002668,674,PRD-0021,1,1632,2023-03-23 14:03:06,2023-03-26 14:03:06,2023-03-31 14:03:06,Phone,Pending
2669,ORD00002669,652,PRD-0009,3,1624,2021-08-25 11:03:12,2021-08-28 11:03:12,2021-09-02 11:03:12,Phone,Pending
2670,ORD00002670,63,PRD-0003,3,1849,2021-09-02 03:59:55,2021-09-06 03:59:55,2021-09-12 03:59:55,Web,Returned
2671,ORD00002671,199,PRD-0012,2,1088,2023-09-08 19:03:50,2023-09-12 19:03:50,2023-09-18 19:03:50,Phone,Cancelled
2672,ORD00002672,729,PRD-0022,4,1571,2020-04-23 02:09:10,2020-04-25 02:09:10,2020-05-06 02:09:10,Phone,Pending
2673,ORD00002673,182,PRD-0007,1,808,2021-06-18 09:38:07,2021-06-19 09:38:07,2021-06-24 09:38:07,Store,Pending
2674,ORD00002674,464,PRD-0020,2,1891,2024-02-05 05:56:13,2024-02-07 05:56:13,2024-02-13 05:56:13,Phone,Returned
2675,ORD00002675,185,PRD-0018,2,1830,2025-11-15 10:04:27,2025-11-17 10:04:27,2025-11-23 10:04:27,Store,Returned
2676,ORD00002676,320,PRD-0009,2,501,2021-06-18 02:07:18,2021-06-20 02:07:18,2021-07-02 02:07:18,Store,Returned
2677,ORD00002677,523,PRD-0008,3,1682,2025-05-22 00:37:04,2025-05-26 00:37:04,2025-06-02 00:37:04,Phone,Pending
2678,ORD00002678,690,PRD-0011,4,402,2020-06-12 05:56:14,2020-06-16 05:56:14,2020-06-20 05:56:14,Web,Pending
2679,ORD00002679,516,PRD-0004,3,1100,2025-11-27 06:53:52,2025-11-29 06:53:52,2025-12-03 06:53:52,Store,Cancelled
2680,ORD00002680,597,PRD-0017,3,1135,2023-04-13 02:28:06,2023-04-14 02:28:06,2023-04-24 02:28:06,Web,Cancelled
2681,ORD00002681,552,PRD-0012,2,1990,2025-05-16 06:33:24,2025-05-19 06:33:24,2025-05-29 06:33:24,Phone,Pending
2682,ORD00002682,145,PRD-0007,3,1179,2025-08-12 21:28:07,2025-08-13 21:28:07,2025-08-23 21:28:07,Store,Delivered
2683,ORD00002683,530,PRD-0024,3,1845,2025-01-30 14:45:23,2025-02-02 14:45:23,2025-02-11 14:45:23,Web,Cancelled
2684,ORD00002684,244,PRD-0007,1,1868,2021-10-05 09:46:00,2021-10-09 09:46:00,2021-10-18 09:46:00,Store,Delivered
2685,ORD00002685,615,PRD-0012,3,372,2022-01-17 12:47:55,2022-01-18 12:47:55,2022-01-26 12:47:55,Phone,Delivered
2686,ORD00002686,88,PRD-0006,3,961,2021-06-01 21:04:56,2021-06-04 21:04:56,2021-06-15 21:04:56,Phone,Returned
2687,ORD00002687,224,PRD-0011,3,956,2022-12-06 23:22:26,2022-12-08 23:22:26,2022-12-20 23:22:26,Phone,Delivered
2688,ORD00002688,644,PRD-0012,3,1278,2023-08-28 02:16:32,2023-08-29 02:16:32,2023-09-01 02:16:32,Store,Pending
2689,ORD00002689,225,PRD-0017,4,1900,2025-02-07 20:29:21,2025-02-09 20:29:21,2025-02-17 20:29:21,Web,Returned
2690,ORD00002690,141,PRD-0026,1,823,2022-12-29 13:54:08,2022-12-31 13:54:08,2023-01-13 13:54:08,Store,Pending
2691,ORD00002691,471,PRD-0003,4,1418,2025-06-20 19:51:41,2025-06-21 19:51:41,2025-07-03 19:51:41,Store,Delivered
2692,ORD00002692,314,PRD-0028,4,1358,2023-04-03 16:22:32,2023-04-07 16:22:32,2023-04-17 16:22:32,Web,Returned
2693,ORD00002693,706,PRD-0018,1,1228,2021-02-21 13:47:41,2021-02-23 13:47:41,2021-03-06 13:47:41,Web,Returned
2694,ORD00002694,202,PRD-0011,3,346,2021-06-16 09:01:35,2021-06-18 09:01:35,2021-06-24 09:01:35,Store,Returned
2695,ORD00002695,528,PRD-0008,1,347,2021-02-18 01:29:55,2021-02-22 01:29:55,2021-03-02 01:29:55,Phone,Pending
2696,ORD00002696,133,PRD-0010,2,1611,2023-10-25 21:14:20,2023-10-28 21:14:20,2023-11-02 21:14:20,Phone,Cancelled
2697,ORD00002697,34,PRD-0003,3,1442,2024-02-09 19:20:47,2024-02-11 19:20:47,2024-02-23 19:20:47,Phone,Cancelled
2698,ORD00002698,110,PRD-0013,2,457,2023-05-07 03:10:53,2023-05-10 03:10:53,2023-05-21 03:10:53,Web,Returned
2699,ORD00002699,256,PRD-0023,1,1795,2020-12-28 00:10:11,2020-12-29 00:10:11,2021-01-10 00:10:11,Phone,Returned
2700,ORD00002700,48,PRD-0011,1,1154,2020-06-25 11:15:10,2020-06-26 11:15:10,2020-07-06 11:15:10,Web,Delivered
2701,ORD00002701,121,PRD-0022,1,603,2022-11-01 17:03:51,2022-11-05 17:03:51,2022-11-09 17:03:51,Store,Cancelled
2702,ORD00002702,439,PRD-0012,4,1596,2022-05-05 21:03:40,2022-05-09 21:03:40,2022-05-12 21:03:40,Store,Returned
2703,ORD00002703,370,PRD-0024,4,1654,2023-06-04 18:09:11,2023-06-08 18:09:11,2023-06-18 18:09:11,Phone,Pending
2704,ORD00002704,316,PRD-0022,4,733,2023-12-30 11:05:50,2023-12-31 11:05:50,2024-01-05 11:05:50,Phone,Returned
2705,ORD00002705,313,PRD-0016,2,873,2021-03-23 11:14:39,2021-03-25 11:14:39,2021-04-02 11:14:39,Phone,Cancelled
2706,ORD00002706,162,PRD-0001,4,1487,2024-08-20 14:24:42,2024-08-21 14:24:42,2024-09-02 14:24:42,Store,Cancelled
2707,ORD00002707,23,PRD-0025,2,340,2021-05-28 19:19:39,2021-05-29 19:19:39,2021-06-10 19:19:39,Store,Delivered
2708,ORD00002708,747,PRD-0007,2,1017,2022-11-02 12:13:58,2022-11-04 12:13:58,2022-11-09 12:13:58,Phone,Pending
2709,ORD00002709,579,PRD-0026,2,1469,2022-09-21 10:04:37,2022-09-22 10:04:37,2022-09-27 10:04:37,Web,Returned
2710,ORD00002710,402,PRD-0022,2,1529,2024-03-17 14:54:59,2024-03-20 14:54:59,2024-03-27 14:54:59,Web,Pending
2711,ORD00002711,272,PRD-0002,2,854,2024-08-31 01:02:11,2024-09-04 01:02:11,2024-09-17 01:02:11,Store,Cancelled
2712,ORD00002712,132,PRD-0008,3,1276,2023-09-13 04:59:31,2023-09-14 04:59:31,2023-09-20 04:59:31,Phone,Pending
2713,ORD00002713,297,PRD-0027,3,519,2021-07-01 16:26:42,2021-07-04 16:26:42,2021-07-17 16:26:42,Phone,Returned
2714,ORD00002714,615,PRD-0022,2,897,2023-07-30 14:37:02,2023-08-02 14:37:02,2023-08-07 14:37:02,Phone,Returned
2715,ORD00002715,433,PRD-0005,4,1519,2020-05-28 07:54:56,2020-05-30 07:54:56,2020-06-08 07:54:56,Store,Delivered
2716,ORD00002716,212,PRD-0004,4,458,2021-10-20 00:13:27,2021-10-24 00:13:27,2021-10-31 00:13:27,Phone,Returned
2717,ORD00002717,750,PRD-0018,4,1195,2021-08-18 07:40:50,2021-08-19 07:40:50,2021-08-24 07:40:50,Phone,Delivered
2718,ORD00002718,32,PRD-0011,4,789,2021-05-28 03:07:42,2021-05-31 03:07:42,2021-06-04 03:07:42,Phone,Cancelled
2719,ORD00002719,304,PRD-0007,3,1089,2024-08-22 02:01:38,2024-08-24 02:01:38,2024-09-01 02:01:38,Phone,Cancelled
2720,ORD00002720,658,PRD-0023,3,1833,2020-11-06 01:27:58,2020-11-10 01:27:58,2020-11-23 01:27:58,Web,Delivered
2721,ORD00002721,288,PRD-0013,4,1796,2023-12-07 13:13:17,2023-12-08 13:13:17,2023-12-13 13:13:17,Web,Returned
2722,ORD00002722,558,PRD-0029,4,812,2024-01-18 05:19:50,2024-01-20 05:19:50,2024-02-01 05:19:50,Store,Pending
2723,ORD00002723,648,PRD-0001,4,1676,2021-10-03 12:38:44,2021-10-04 12:38:44,2021-10-16 12:38:44,Phone,Returned
2724,ORD00002724,366,PRD-0010,1,1193,2024-11-15 04:48:17,2024-11-16 04:48:17,2024-11-19 04:48:17,Web,Cancelled
2725,ORD00002725,143,PRD-0018,1,1743,2024-10-09 20:48:43,2024-10-13 20:48:43,2024-10-21 20:48:43,Store,Cancelled
2726,ORD00002726,236,PRD-0021,2,1730,2023-01-11 23:10:18,2023-01-14 23:10:18,2023-01-24 23:10:18,Store,Cancelled
2727,ORD00002727,728,PRD-0016,4,670,2024-11-05 10:04:26,2024-11-09 10:04:26,2024-11-18 10:04:26,Web,Cancelled
2728,ORD00002728,634,PRD-0026,4,1227,2025-09-05 12:54:32,2025-09-08 12:54:32,2025-09-21 12:54:32,Phone,Pending
2729,ORD00002729,38,PRD-0019,3,1866,2023-12-27 09:27:13,2023-12-31 09:27:13,2024-01-06 09:27:13,Store,Delivered
2730,ORD00002730,341,PRD-0019,2,1375,2025-10-12 20:58:26,2025-10-13 20:58:26,2025-10-18 20:58:26,Web,Pending
2731,ORD00002731,691,PRD-0010,4,669,2021-04-25 02:27:43,2021-04-26 02:27:43,2021-05-04 02:27:43,Phone,Cancelled
2732,ORD00002732,218,PRD-0030,1,542,2022-10-10 08:11:24,2022-10-14 08:11:24,2022-10-24 08:11:24,Phone,Cancelled
2733,ORD00002733,745,PRD-0005,2,1914,2022-09-05 17:05:45,2022-09-08 17:05:45,2022-09-18 17:05:45,Phone,Returned
2734,ORD00002734,39,PRD-0012,1,1164,2021-10-02 03:28:12,2021-10-05 03:28:12,2021-10-09 03:28:12,Phone,Delivered
2735,ORD00002735,453,PRD-0019,2,397,2020-09-15 17:45:11,2020-09-16 17:45:11,2020-09-27 17:45:11,Web,Pending
2736,ORD00002736,542,PRD-0027,2,1265,2025-03-08 15:59:00,2025-03-12 15:59:00,2025-03-18 15:59:00,Phone,Delivered
2737,ORD00002737,150,PRD-0025,1,941,2024-07-23 20:03:38,2024-07-26 20:03:38,2024-07-31 20:03:38,Phone,Pending
2738,ORD00002738,519,PRD-0024,1,1042,2025-01-06 13:36:46,2025-01-07 13:36:46,2025-01-10 13:36:46,Web,Cancelled
2739,ORD00002739,678,PRD-0015,4,1667,2020-06-15 16:48:16,2020-06-16 16:48:16,2020-06-27 16:48:16,Phone,Returned
2740,ORD00002740,59,PRD-0018,1,1767,2021-09-19 09:42:57,2021-09-20 09:42:57,2021-09-27 09:42:57,Store,Delivered
2741,ORD00002741,276,PRD-0029,3,995,2024-02-25 15:36:32,2024-02-27 15:36:32,2024-03-01 15:36:32,Phone,Returned
2742,ORD00002742,574,PRD-0024,2,1805,2022-03-17 19:26:36,2022-03-18 19:26:36,2022-03-27 19:26:36,Phone,Returned
2743,ORD00002743,673,PRD-0004,1,1724,2022-04-09 02:32:53,2022-04-12 02:32:53,2022-04-18 02:32:53,Web,Pending
2744,ORD00002744,380,PRD-0015,1,1064,2021-01-06 22:27:28,2021-01-07 22:27:28,2021-01-11 22:27:28,Phone,Cancelled
2745,ORD00002745,105,PRD-0008,2,1525,2025-04-24 08:44:52,2025-04-27 08:44:52,2025-04-30 08:44:52,Store,Cancelled
2746,ORD00002746,250,PRD-0006,3,934,2025-12-28 09:25:22,2025-12-30 09:25:22,2026-01-09 09:25:22,Web,Returned
2747,ORD00002747,17,PRD-0003,2,629,2021-03-10 05:11:21,2021-03-12 05:11:21,2021-03-21 05:11:21,Phone,Delivered
2748,ORD00002748,417,PRD-0002,4,567,2020-09-09 15:50:58,2020-09-11 15:50:58,2020-09-24 15:50:58,Web,Pending
2749,ORD00002749,476,PRD-0020,1,388,2022-02-15 19:47:00,2022-02-19 19:47:00,2022-02-28 19:47:00,Web,Cancelled
2750,ORD00002750,739,PRD-0025,3,1731,2022-05-28 07:37:11,2022-05-31 07:37:11,2022-06-06 07:37:11,Phone,Cancelled
2751,ORD00002751,21,PRD-0021,3,1666,2022-12-06 12:53:25,2022-12-09 12:53:25,2022-12-19 12:53:25,Phone,Delivered
2752,ORD00002752,745,PRD-0014,3,891,2025-10-01 01:25:43,2025-10-03 01:25:43,2025-10-09 01:25:43,Phone,Delivered
2753,ORD00002753,303,PRD-0008,2,999,2020-09-09 02:20:03,2020-09-13 02:20:03,2020-09-17 02:20:03,Phone,Returned
2754,ORD00002754,172,PRD-0013,2,910,2025-10-19 13:07:56,2025-10-20 13:07:56,2025-10-29 13:07:56,Web,Pending
2755,ORD00002755,280,PRD-0015,3,928,2021-09-21 18:16:05,2021-09-25 18:16:05,2021-10-02 18:16:05,Store,Pending
2756,ORD00002756,742,PRD-0016,4,768,2023-03-09 19:33:19,2023-03-10 19:33:19,2023-03-23 19:33:19,Phone,Returned
2757,ORD00002757,528,PRD-0003,4,1118,2022-05-18 19:24:56,2022-05-22 19:24:56,2022-05-28 19:24:56,Web,Cancelled
2758,ORD00002758,449,PRD-0030,4,497,2025-06-13 07:15:36,2025-06-16 07:15:36,2025-06-28 07:15:36,Phone,Cancelled
2759,ORD00002759,107,PRD-0024,3,1922,2021-06-16 15:46:49,2021-06-18 15:46:49,2021-06-23 15:46:49,Store,Delivered
2760,ORD00002760,452,PRD-0005,1,1735,2024-08-07 01:03:14,2024-08-11 01:03:14,2024-08-23 01:03:14,Phone,Returned
2761,ORD00002761,703,PRD-0029,2,1834,2020-12-30 10:30:38,2021-01-03 10:30:38,2021-01-10 10:30:38,Web,Cancelled
2762,ORD00002762,516,PRD-0009,2,419,2024-09-28 07:12:09,2024-10-02 07:12:09,2024-10-08 07:12:09,Store,Cancelled
2763,ORD00002763,646,PRD-0030,3,978,2021-12-30 03:35:07,2022-01-03 03:35:07,2022-01-12 03:35:07,Phone,Returned
2764,ORD00002764,158,PRD-0019,1,1385,2023-02-04 05:13:46,2023-02-07 05:13:46,2023-02-15 05:13:46,Phone,Pending
2765,ORD00002765,284,PRD-0010,4,1791,2025-06-16 18:26:06,2025-06-19 18:26:06,2025-06-26 18:26:06,Store,Returned
2766,ORD00002766,384,PRD-0026,1,1567,2023-04-22 08:55:15,2023-04-24 08:55:15,2023-05-01 08:55:15,Phone,Returned
2767,ORD00002767,659,PRD-0012,1,1398,2020-10-31 02:16:36,2020-11-01 02:16:36,2020-11-04 02:16:36,Phone,Pending
2768,ORD00002768,664,PRD-0017,2,1680,2023-11-16 16:34:04,2023-11-20 16:34:04,2023-11-29 16:34:04,Phone,Delivered
2769,ORD00002769,354,PRD-0011,4,1380,2022-07-22 08:15:58,2022-07-26 08:15:58,2022-08-08 08:15:58,Web,Delivered
2770,ORD00002770,304,PRD-0025,3,981,2025-10-27 05:14:14,2025-10-29 05:14:14,2025-11-10 05:14:14,Store,Cancelled
2771,ORD00002771,664,PRD-0008,3,880,2020-05-28 08:20:48,2020-06-01 08:20:48,2020-06-12 08:20:48,Store,Returned
2772,ORD00002772,386,PRD-0009,1,970,2024-04-02 17:53:47,2024-04-03 17:53:47,2024-04-07 17:53:47,Web,Pending
2773,ORD00002773,442,PRD-0010,3,1079,2022-05-13 07:03:55,2022-05-14 07:03:55,2022-05-27 07:03:55,Phone,Cancelled
2774,ORD00002774,245,PRD-0015,3,1907,2023-10-21 19:59:16,2023-10-24 19:59:16,2023-11-05 19:59:16,Web,Returned
2775,ORD00002775,46,PRD-0024,4,1176,2024-05-31 02:59:11,2024-06-03 02:59:11,2024-06-09 02:59:11,Web,Pending
2776,ORD00002776,744,PRD-0027,4,987,2021-12-11 10:40:39,2021-12-13 10:40:39,2021-12-23 10:40:39,Phone,Cancelled
2777,ORD00002777,336,PRD-0022,1,1540,2021-03-31 01:21:42,2021-04-04 01:21:42,2021-04-08 01:21:42,Store,Cancelled
2778,ORD00002778,65,PRD-0013,2,1025,2025-04-25 01:48:39,2025-04-27 01:48:39,2025-05-01 01:48:39,Store,Pending
2779,ORD00002779,692,PRD-0005,4,1556,2021-12-10 14:51:12,2021-12-12 14:51:12,2021-12-25 14:51:12,Web,Pending
2780,ORD00002780,521,PRD-0011,1,1892,2020-05-19 07:32:35,2020-05-20 07:32:35,2020-05-27 07:32:35,Web,Cancelled
2781,ORD00002781,647,PRD-0014,1,977,2024-09-04 07:55:25,2024-09-08 07:55:25,2024-09-17 07:55:25,Web,Pending
2782,ORD00002782,406,PRD-0022,4,1894,2023-12-16 14:35:44,2023-12-20 14:35:44,2023-12-29 14:35:44,Store,Cancelled
2783,ORD00002783,610,PRD-0016,2,833,2020-04-25 20:27:43,2020-04-28 20:27:43,2020-05-01 20:27:43,Phone,Cancelled
2784,ORD00002784,392,PRD-0011,4,366,2021-12-06 15:10:05,2021-12-09 15:10:05,2021-12-16 15:10:05,Phone,Returned
2785,ORD00002785,473,PRD-0006,4,1286,2025-01-15 05:55:23,2025-01-18 05:55:23,2025-01-25 05:55:23,Phone,Pending
2786,ORD00002786,81,PRD-0004,2,1513,2022-02-19 00:37:44,2022-02-22 00:37:44,2022-03-04 00:37:44,Phone,Delivered
2787,ORD00002787,163,PRD-0011,4,1244,2021-05-08 08:39:40,2021-05-10 08:39:40,2021-05-18 08:39:40,Phone,Pending
2788,ORD00002788,90,PRD-0023,3,310,2021-12-06 05:09:06,2021-12-10 05:09:06,2021-12-18 05:09:06,Web,Returned
2789,ORD00002789,178,PRD-0020,2,1307,2021-09-18 13:45:34,2021-09-19 13:45:34,2021-09-28 13:45:34,Phone,Pending
2790,ORD00002790,429,PRD-0011,1,435,2023-10-07 14:48:57,2023-10-08 14:48:57,2023-10-12 14:48:57,Web,Returned
2791,ORD00002791,551,PRD-0003,4,383,2025-01-17 00:59:22,2025-01-21 00:59:22,2025-01-27 00:59:22,Store,Returned
2792,ORD00002792,611,PRD-0019,2,1588,2023-09-15 20:25:18,2023-09-17 20:25:18,2023-09-21 20:25:18,Store,Cancelled
2793,ORD00002793,689,PRD-0001,1,1005,2024-07-20 12:28:10,2024-07-22 12:28:10,2024-08-04 12:28:10,Store,Delivered
2794,ORD00002794,624,PRD-0016,1,1969,2021-02-12 17:32:15,2021-02-14 17:32:15,2021-02-25 17:32:15,Phone,Delivered
2795,ORD00002795,621,PRD-0025,4,1842,2020-11-17 16:10:12,2020-11-20 16:10:12,2020-11-30 16:10:12,Store,Cancelled
2796,ORD00002796,424,PRD-0013,1,570,2020-12-10 16:22:14,2020-12-14 16:22:14,2020-12-20 16:22:14,Phone,Pending
2797,ORD00002797,632,PRD-0008,2,768,2025-03-04 23:40:32,2025-03-05 23:40:32,2025-03-11 23:40:32,Phone,Pending
2798,ORD00002798,623,PRD-0014,2,1672,2024-08-16 23:28:08,2024-08-18 23:28:08,2024-08-30 23:28:08,Web,Cancelled
2799,ORD00002799,48,PRD-0009,4,972,2022-12-17 01:35:36,2022-12-19 01:35:36,2022-12-31 01:35:36,Phone,Cancelled
2800,ORD00002800,415,PRD-0014,4,344,2021-05-07 00:58:31,2021-05-11 00:58:31,2021-05-15 00:58:31,Web,Pending
2801,ORD00002801,97,PRD-0022,1,346,2022-03-30 10:15:36,2022-04-01 10:15:36,2022-04-05 10:15:36,Store,Returned
2802,ORD00002802,53,PRD-0029,4,414,2023-05-04 15:42:07,2023-05-06 15:42:07,2023-05-15 15:42:07,Store,Delivered
2803,ORD00002803,59,PRD-0001,2,1417,2024-06-30 11:19:41,2024-07-03 11:19:41,2024-07-09 11:19:41,Store,Cancelled
2804,ORD00002804,532,PRD-0026,4,897,2020-03-24 02:58:49,2020-03-26 02:58:49,2020-04-06 02:58:49,Web,Cancelled
2805,ORD00002805,214,PRD-0002,3,310,2023-07-25 06:51:38,2023-07-27 06:51:38,2023-07-31 06:51:38,Phone,Pending
2806,ORD00002806,132,PRD-0014,2,1667,2023-04-08 11:17:06,2023-04-11 11:17:06,2023-04-20 11:17:06,Store,Cancelled
2807,ORD00002807,319,PRD-0027,3,409,2025-02-09 22:40:05,2025-02-11 22:40:05,2025-02-20 22:40:05,Store,Cancelled
2808,ORD00002808,399,PRD-0030,3,1960,2024-08-15 02:58:24,2024-08-16 02:58:24,2024-08-25 02:58:24,Phone,Returned
2809,ORD00002809,512,PRD-0011,1,1886,2024-03-14 19:40:07,2024-03-15 19:40:07,2024-03-22 19:40:07,Web,Cancelled
2810,ORD00002810,308,PRD-0025,1,1848,2022-01-11 09:44:59,2022-01-13 09:44:59,2022-01-23 09:44:59,Store,Delivered
2811,ORD00002811,196,PRD-0028,1,650,2021-09-10 20:36:22,2021-09-12 20:36:22,2021-09-16 20:36:22,Store,Pending
2812,ORD00002812,163,PRD-0019,2,1700,2021-12-12 06:24:48,2021-12-14 06:24:48,2021-12-17 06:24:48,Web,Delivered
2813,ORD00002813,81,PRD-0002,4,309,2023-04-26 16:03:01,2023-04-27 16:03:01,2023-05-09 16:03:01,Store,Delivered
2814,ORD00002814,705,PRD-0003,1,1378,2025-12-10 21:38:57,2025-12-11 21:38:57,2025-12-20 21:38:57,Web,Pending
2815,ORD00002815,537,PRD-0002,1,483,2020-12-12 08:28:02,2020-12-14 08:28:02,2020-12-17 08:28:02,Phone,Delivered
2816,ORD00002816,388,PRD-0008,2,1560,2024-01-16 23:59:17,2024-01-20 23:59:17,2024-02-02 23:59:17,Store,Cancelled
2817,ORD00002817,540,PRD-0014,3,777,2020-07-15 09:10:45,2020-07-18 09:10:45,2020-07-28 09:10:45,Web,Pending
2818,ORD00002818,552,PRD-0013,3,544,2022-05-16 11:32:00,2022-05-19 11:32:00,2022-05-30 11:32:00,Store,Delivered
2819,ORD00002819,357,PRD-0018,3,1704,2025-08-26 00:25:48,2025-08-29 00:25:48,2025-09-02 00:25:48,Web,Returned
2820,ORD00002820,211,PRD-0003,2,882,2022-05-21 14:55:33,2022-05-25 14:55:33,2022-05-31 14:55:33,Web,Cancelled
2821,ORD00002821,271,PRD-0017,2,1910,2023-12-12 01:02:10,2023-12-15 01:02:10,2023-12-20 01:02:10,Web,Cancelled
2822,ORD00002822,484,PRD-0007,2,401,2025-08-29 21:43:07,2025-09-02 21:43:07,2025-09-08 21:43:07,Phone,Returned
2823,ORD00002823,283,PRD-0021,3,478,2020-10-16 00:44:22,2020-10-18 00:44:22,2020-10-21 00:44:22,Phone,Delivered
2824,ORD00002824,494,PRD-0012,4,1881,2024-10-13 18:59:35,2024-10-15 18:59:35,2024-10-18 18:59:35,Web,Cancelled
2825,ORD00002825,299,PRD-0030,1,1626,2025-10-03 13:24:47,2025-10-07 13:24:47,2025-10-16 13:24:47,Phone,Pending
2826,ORD00002826,388,PRD-0005,1,1196,2021-07-30 15:15:34,2021-07-31 15:15:34,2021-08-10 15:15:34,Phone,Delivered
2827,ORD00002827,49,PRD-0006,1,1259,2024-06-21 18:56:11,2024-06-23 18:56:11,2024-07-01 18:56:11,Store,Pending
2828,ORD00002828,144,PRD-0017,2,1128,2021-12-27 01:41:52,2021-12-28 01:41:52,2022-01-07 01:41:52,Phone,Delivered
2829,ORD00002829,464,PRD-0013,1,1538,2023-05-07 12:36:11,2023-05-11 12:36:11,2023-05-15 12:36:11,Store,Pending
